题目编号,题目标题,选项,是否原题答案选项,选项性质,选择人数,有效作答人数,选择概率_选择人数除以该题作答人数,选择百分比_选择人数除以该题作答人数,情绪出现在本题候选情绪中的次数,被选数/出现数,被选数/出现数百分比,是否零选择选项,分析口径
ITEM-00007,29,担忧,False,非答案候选选项,1,13,0.07692307692307693,7.6923076923076925,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00007,29,不屑,False,非答案候选选项,1,13,0.07692307692307693,7.6923076923076925,4,0.25,25.0,False,按实际呈现人数
ITEM-00007,29,好奇,False,非答案候选选项,1,13,0.07692307692307693,7.6923076923076925,5,0.2,20.0,False,按实际呈现人数
ITEM-00007,29,恐惧,False,非答案候选选项,1,13,0.07692307692307693,7.6923076923076925,5,0.2,20.0,False,按实际呈现人数
ITEM-00007,29,惊讶,True,标准答案选项,2,13,0.15384615384615385,15.384615384615385,13,0.15384615384615385,15.384615384615385,False,按实际呈现人数
ITEM-00007,29,兴奋,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,内疚,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,冷静,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,厌倦,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,厌恶,False,非答案候选选项,0,13,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,失望,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,委屈,False,非答案候选选项,0,13,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,嫉妒,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,尴尬,False,非答案候选选项,0,13,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,崇拜,False,非答案候选选项,0,13,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,希望,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,平静,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,快乐,False,非答案候选选项,0,13,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,怀旧,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,怨恨,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,悲伤,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,惊喜,False,非答案候选选项,0,13,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,感动,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,感激,False,非答案候选选项,0,13,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,抑郁,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,敌意,False,非答案候选选项,0,13,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,满足,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,爱,False,非答案候选选项,0,13,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,紧张,False,非答案候选选项,0,13,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,绝望,False,非答案候选选项,0,13,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,羞耻,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,羡慕,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,自满,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,自豪,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,蔑视,False,非答案候选选项,0,13,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,轻松,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,遗憾,False,非答案候选选项,0,13,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,释然,False,非答案候选选项,0,13,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00007,29,震惊,False,非答案候选选项,0,13,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,希望,False,非答案候选选项,1,8,0.125,12.5,1,1.0,100.0,False,按实际呈现人数
ITEM-00008,30,悲伤,False,非答案候选选项,1,8,0.125,12.5,1,1.0,100.0,False,按实际呈现人数
ITEM-00008,30,内疚,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00008,30,感动,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00008,30,绝望,False,非答案候选选项,1,8,0.125,12.5,2,0.5,50.0,False,按实际呈现人数
ITEM-00008,30,兴奋,False,非答案候选选项,1,8,0.125,12.5,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00008,30,兴趣,False,非答案候选选项,1,8,0.125,12.5,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00008,30,共情痛苦,False,非答案候选选项,1,8,0.125,12.5,4,0.25,25.0,False,按实际呈现人数
ITEM-00008,30,不屑,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,冷静,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,厌倦,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,困惑,True,标准答案选项,0,8,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,失望,False,非答案候选选项,0,8,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,好奇,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,委屈,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,尴尬,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,崇拜,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,平静,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,怀旧,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,怨恨,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,惊喜,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,惊讶,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,愁闷,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,愉悦,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,感激,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,愤怒,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,抑郁,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,担忧,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,敌意,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,渴望,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,满足,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,烦躁,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,焦虑,False,非答案候选选项,0,8,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,爱,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,痛苦,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,羞耻,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,自满,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,自豪,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,蔑视,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,轻松,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,遗憾,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,释然,False,非答案候选选项,0,8,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00008,30,震惊,False,非答案候选选项,0,8,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,轻松,False,非答案候选选项,1,35,0.02857142857142857,2.857142857142857,1,1.0,100.0,False,按实际呈现人数
ITEM-00009,7,兴奋,False,非答案候选选项,5,35,0.14285714285714285,14.285714285714285,9,0.5555555555555556,55.55555555555556,False,按实际呈现人数
ITEM-00009,7,紧张,True,标准答案选项,14,35,0.4,40.0,35,0.4,40.0,False,按实际呈现人数
ITEM-00009,7,惊喜,False,非答案候选选项,2,35,0.05714285714285714,5.714285714285714,6,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00009,7,愉悦,False,非答案候选选项,2,35,0.05714285714285714,5.714285714285714,6,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00009,7,快乐,False,非答案候选选项,2,35,0.05714285714285714,5.714285714285714,7,0.2857142857142857,28.57142857142857,False,按实际呈现人数
ITEM-00009,7,惊讶,False,非答案候选选项,2,35,0.05714285714285714,5.714285714285714,7,0.2857142857142857,28.57142857142857,False,按实际呈现人数
ITEM-00009,7,兴趣,False,非答案候选选项,1,35,0.02857142857142857,2.857142857142857,5,0.2,20.0,False,按实际呈现人数
ITEM-00009,7,担忧,False,非答案候选选项,2,35,0.05714285714285714,5.714285714285714,10,0.2,20.0,False,按实际呈现人数
ITEM-00009,7,释然,False,非答案候选选项,1,35,0.02857142857142857,2.857142857142857,7,0.14285714285714285,14.285714285714285,False,按实际呈现人数
ITEM-00009,7,冷静,False,非答案候选选项,1,35,0.02857142857142857,2.857142857142857,8,0.125,12.5,False,按实际呈现人数
ITEM-00009,7,烦躁,False,非答案候选选项,1,35,0.02857142857142857,2.857142857142857,8,0.125,12.5,False,按实际呈现人数
ITEM-00009,7,好奇,False,非答案候选选项,1,35,0.02857142857142857,2.857142857142857,11,0.09090909090909091,9.090909090909092,False,按实际呈现人数
ITEM-00009,7,不屑,False,非答案候选选项,0,35,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,共情痛苦,False,非答案候选选项,0,35,0.0,0.0,10,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,内疚,False,非答案候选选项,0,35,0.0,0.0,10,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,厌倦,False,非答案候选选项,0,35,0.0,0.0,11,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,厌恶,False,非答案候选选项,0,35,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,困惑,False,非答案候选选项,0,35,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,失望,False,非答案候选选项,0,35,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,委屈,False,非答案候选选项,0,35,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,嫉妒,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,审美欣赏,False,非答案候选选项,0,35,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,尴尬,False,非答案候选选项,0,35,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,崇拜,False,非答案候选选项,0,35,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,希望,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,平静,False,非答案候选选项,0,35,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,怀旧,False,非答案候选选项,0,35,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,怨恨,False,非答案候选选项,0,35,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,恐惧,False,非答案候选选项,0,35,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,悲伤,False,非答案候选选项,0,35,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,愁闷,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,感动,False,非答案候选选项,0,35,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,感激,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,愤怒,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,抑郁,False,非答案候选选项,0,35,0.0,0.0,10,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,敌意,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,渴望,False,非答案候选选项,0,35,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,焦虑,False,非答案候选选项,0,35,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,爱,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,痛苦,False,非答案候选选项,0,35,0.0,0.0,10,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,绝望,False,非答案候选选项,0,35,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,羞耻,False,非答案候选选项,0,35,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,羡慕,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,自满,False,非答案候选选项,0,35,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,自豪,False,非答案候选选项,0,35,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,蔑视,False,非答案候选选项,0,35,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,遗憾,False,非答案候选选项,0,35,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00009,7,震惊,False,非答案候选选项,0,35,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,兴奋,True,标准答案选项,27,33,0.8181818181818182,81.81818181818183,33,0.8181818181818182,81.81818181818183,False,按实际呈现人数
ITEM-00010,63,兴趣,False,非答案候选选项,4,33,0.12121212121212122,12.121212121212121,5,0.8,80.0,False,按实际呈现人数
ITEM-00010,63,惊喜,True,标准答案选项,25,33,0.7575757575757576,75.75757575757575,33,0.7575757575757576,75.75757575757575,False,按实际呈现人数
ITEM-00010,63,渴望,False,非答案候选选项,3,33,0.09090909090909091,9.090909090909092,4,0.75,75.0,False,按实际呈现人数
ITEM-00010,63,愉悦,False,非答案候选选项,5,33,0.15151515151515152,15.151515151515152,7,0.7142857142857143,71.42857142857143,False,按实际呈现人数
ITEM-00010,63,快乐,False,非答案候选选项,3,33,0.09090909090909091,9.090909090909092,5,0.6,60.0,False,按实际呈现人数
ITEM-00010,63,满足,False,非答案候选选项,3,33,0.09090909090909091,9.090909090909092,6,0.5,50.0,False,按实际呈现人数
ITEM-00010,63,自豪,False,非答案候选选项,2,33,0.06060606060606061,6.0606060606060606,4,0.5,50.0,False,按实际呈现人数
ITEM-00010,63,震惊,False,非答案候选选项,2,33,0.06060606060606061,6.0606060606060606,4,0.5,50.0,False,按实际呈现人数
ITEM-00010,63,惊讶,False,非答案候选选项,2,33,0.06060606060606061,6.0606060606060606,6,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00010,63,释然,False,非答案候选选项,1,33,0.030303030303030304,3.0303030303030303,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00010,63,内疚,False,非答案候选选项,1,33,0.030303030303030304,3.0303030303030303,4,0.25,25.0,False,按实际呈现人数
ITEM-00010,63,感动,False,非答案候选选项,1,33,0.030303030303030304,3.0303030303030303,4,0.25,25.0,False,按实际呈现人数
ITEM-00010,63,感激,False,非答案候选选项,1,33,0.030303030303030304,3.0303030303030303,6,0.16666666666666666,16.666666666666664,False,按实际呈现人数
ITEM-00010,63,平静,False,非答案候选选项,1,33,0.030303030303030304,3.0303030303030303,9,0.1111111111111111,11.11111111111111,False,按实际呈现人数
ITEM-00010,63,轻松,False,非答案候选选项,1,33,0.030303030303030304,3.0303030303030303,10,0.1,10.0,False,按实际呈现人数
ITEM-00010,63,自满,False,非答案候选选项,1,33,0.030303030303030304,3.0303030303030303,11,0.09090909090909091,9.090909090909092,False,按实际呈现人数
ITEM-00010,63,不屑,False,非答案候选选项,0,33,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,共情痛苦,False,非答案候选选项,0,33,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,冷静,False,非答案候选选项,0,33,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,厌倦,False,非答案候选选项,0,33,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,厌恶,False,非答案候选选项,0,33,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,困惑,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,失望,False,非答案候选选项,0,33,0.0,0.0,12,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,好奇,False,非答案候选选项,0,33,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,委屈,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,嫉妒,False,非答案候选选项,0,33,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,审美欣赏,False,非答案候选选项,0,33,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,尴尬,False,非答案候选选项,0,33,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,崇拜,False,非答案候选选项,0,33,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,希望,False,非答案候选选项,0,33,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,怀旧,False,非答案候选选项,0,33,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,怨恨,False,非答案候选选项,0,33,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,恐惧,False,非答案候选选项,0,33,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,悲伤,False,非答案候选选项,0,33,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,愁闷,False,非答案候选选项,0,33,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,愤怒,False,非答案候选选项,0,33,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,抑郁,False,非答案候选选项,0,33,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,担忧,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,敌意,False,非答案候选选项,0,33,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,烦躁,False,非答案候选选项,0,33,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,焦虑,False,非答案候选选项,0,33,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,爱,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,痛苦,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,紧张,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,绝望,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,羞耻,False,非答案候选选项,0,33,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,羡慕,False,非答案候选选项,0,33,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,蔑视,False,非答案候选选项,0,33,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00010,63,遗憾,False,非答案候选选项,0,33,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,担忧,True,标准答案选项,9,10,0.9,90.0,10,0.9,90.0,False,按实际呈现人数
ITEM-00011,25,平静,False,非答案候选选项,1,10,0.1,10.0,5,0.2,20.0,False,按实际呈现人数
ITEM-00011,25,共情痛苦,False,非答案候选选项,0,10,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,兴趣,False,非答案候选选项,0,10,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,内疚,False,非答案候选选项,0,10,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,冷静,False,非答案候选选项,0,10,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,厌倦,False,非答案候选选项,0,10,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,困惑,False,非答案候选选项,0,10,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,好奇,False,非答案候选选项,0,10,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00011,25,委屈,False,非答案候选选项,0,10,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
