题目编号,情绪标签,是否标准标签,选择人次,选择者同能力其余题均分,抽中人数,选择率
ITEM-00142,愉悦,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00142,愤怒,False,2,0.21428571428571427,33,0.06060606060606061
ITEM-00142,抑郁,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00142,敌意,True,13,0.1758241758241758,33,0.3939393939393939
ITEM-00142,烦躁,False,2,0.07142857142857142,33,0.06060606060606061
ITEM-00142,焦虑,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00142,紧张,False,1,0.2857142857142857,33,0.030303030303030304
ITEM-00142,蔑视,False,1,0.2857142857142857,33,0.030303030303030304
ITEM-00143,不屑,True,11,0.16883116883116883,37,0.2972972972972973
ITEM-00143,内疚,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00143,厌倦,False,2,0.0,37,0.05405405405405406
ITEM-00143,厌恶,False,4,0.14285714285714285,37,0.10810810810810811
ITEM-00143,平静,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00143,怨恨,False,2,0.21428571428571427,37,0.05405405405405406
ITEM-00143,愁闷,False,1,0.14285714285714285,37,0.02702702702702703
ITEM-00143,愤怒,False,2,0.14285714285714285,37,0.05405405405405406
ITEM-00143,敌意,False,1,0.42857142857142855,37,0.02702702702702703
ITEM-00143,烦躁,False,1,0.0,37,0.02702702702702703
ITEM-00143,痛苦,False,2,0.07142857142857142,37,0.05405405405405406
ITEM-00143,绝望,False,4,0.17857142857142855,37,0.10810810810810811
ITEM-00143,蔑视,False,5,0.2571428571428571,37,0.13513513513513514
ITEM-00144,不屑,False,2,0.21428571428571427,31,0.06451612903225806
ITEM-00144,厌倦,False,4,0.17857142857142855,31,0.12903225806451613
ITEM-00144,厌恶,False,1,0.2857142857142857,31,0.03225806451612903
ITEM-00144,失望,True,14,0.15306122448979592,31,0.45161290322580644
ITEM-00144,尴尬,False,1,0.0,31,0.03225806451612903
ITEM-00144,平静,False,1,0.0,31,0.03225806451612903
ITEM-00144,愁闷,False,2,0.07142857142857142,31,0.06451612903225806
ITEM-00144,愉悦,False,1,0.14285714285714285,31,0.03225806451612903
ITEM-00144,愤怒,False,1,0.14285714285714285,31,0.03225806451612903
ITEM-00144,担忧,False,1,0.14285714285714285,31,0.03225806451612903
ITEM-00144,敌意,False,1,0.14285714285714285,31,0.03225806451612903
ITEM-00144,烦躁,False,1,0.2857142857142857,31,0.03225806451612903
ITEM-00144,痛苦,False,1,0.0,31,0.03225806451612903
ITEM-00145,不屑,False,3,0.24444444444444446,29,0.10344827586206896
ITEM-00145,兴奋,False,2,0.23333333333333334,29,0.06896551724137931
ITEM-00145,兴趣,False,1,0.2,29,0.034482758620689655
ITEM-00145,冷静,False,2,0.3333333333333333,29,0.06896551724137931
ITEM-00145,厌倦,False,1,0.2,29,0.034482758620689655
ITEM-00145,厌恶,False,4,0.3,29,0.13793103448275862
ITEM-00145,困惑,False,1,0.26666666666666666,29,0.034482758620689655
ITEM-00145,失望,False,1,0.3333333333333333,29,0.034482758620689655
ITEM-00145,好奇,False,1,0.2,29,0.034482758620689655
ITEM-00145,嫉妒,False,1,0.26666666666666666,29,0.034482758620689655
ITEM-00145,快乐,False,1,0.26666666666666666,29,0.034482758620689655
ITEM-00145,惊讶,False,2,0.26666666666666666,29,0.06896551724137931
ITEM-00145,愁闷,False,1,0.4,29,0.034482758620689655
ITEM-00145,愤怒,True,22,0.29696969696969694,29,0.7586206896551724
ITEM-00145,担忧,False,1,0.4,29,0.034482758620689655
ITEM-00145,敌意,False,1,0.13333333333333333,29,0.034482758620689655
ITEM-00145,渴望,False,1,0.2,29,0.034482758620689655
ITEM-00145,烦躁,False,2,0.5666666666666667,29,0.06896551724137931
ITEM-00145,绝望,False,1,0.2,29,0.034482758620689655
ITEM-00145,自满,False,1,0.26666666666666666,29,0.034482758620689655
ITEM-00145,蔑视,False,3,0.2222222222222222,29,0.10344827586206896
ITEM-00145,轻松,False,1,0.13333333333333333,29,0.034482758620689655
ITEM-00145,震惊,True,7,0.2571428571428572,29,0.2413793103448276
ITEM-00146,不屑,False,2,0.16666666666666669,31,0.06451612903225806
ITEM-00146,厌倦,False,1,0.4666666666666667,31,0.03225806451612903
ITEM-00146,厌恶,False,2,0.23333333333333334,31,0.06451612903225806
ITEM-00146,困惑,False,1,0.4,31,0.03225806451612903
ITEM-00146,失望,True,21,0.3174603174603175,31,0.6774193548387096
ITEM-00146,委屈,False,2,0.26666666666666666,31,0.06451612903225806
ITEM-00146,希望,False,1,0.2,31,0.03225806451612903
ITEM-00146,平静,False,2,0.33333333333333337,31,0.06451612903225806
ITEM-00146,怨恨,False,3,0.2888888888888889,31,0.0967741935483871
ITEM-00146,悲伤,False,1,0.4,31,0.03225806451612903
ITEM-00146,愉悦,False,1,0.13333333333333333,31,0.03225806451612903
ITEM-00146,愤怒,False,3,0.35555555555555557,31,0.0967741935483871
ITEM-00146,敌意,False,1,0.3333333333333333,31,0.03225806451612903
ITEM-00146,烦躁,True,26,0.3230769230769231,31,0.8387096774193549
ITEM-00146,焦虑,False,1,0.4,31,0.03225806451612903
ITEM-00146,爱,False,1,0.13333333333333333,31,0.03225806451612903
ITEM-00146,痛苦,False,1,0.4666666666666667,31,0.03225806451612903
ITEM-00146,轻松,False,1,0.3333333333333333,31,0.03225806451612903
ITEM-00147,内疚,False,1,0.2,4,0.25
ITEM-00147,感动,True,3,0.39999999999999997,4,0.75
ITEM-00148,不屑,False,1,0.26666666666666666,12,0.08333333333333333
ITEM-00148,尴尬,True,9,0.24444444444444446,12,0.75
ITEM-00148,紧张,False,1,0.26666666666666666,12,0.08333333333333333
ITEM-00148,震惊,False,1,0.26666666666666666,12,0.08333333333333333
ITEM-00149,共情痛苦,False,1,0.2857142857142857,33,0.030303030303030304
ITEM-00149,内疚,False,2,0.0,33,0.06060606060606061
ITEM-00149,困惑,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00149,失望,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00149,怨恨,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00149,恐惧,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00149,悲伤,False,2,0.14285714285714285,33,0.06060606060606061
ITEM-00149,愁闷,False,5,0.2,33,0.15151515151515152
ITEM-00149,担忧,True,12,0.14285714285714285,33,0.36363636363636365
ITEM-00149,敌意,False,1,0.0,33,0.030303030303030304
ITEM-00149,爱,False,1,0.0,33,0.030303030303030304
ITEM-00149,痛苦,False,2,0.21428571428571427,33,0.06060606060606061
ITEM-00149,绝望,False,1,0.0,33,0.030303030303030304
ITEM-00149,自满,False,1,0.0,33,0.030303030303030304
ITEM-00149,遗憾,False,1,0.0,33,0.030303030303030304
ITEM-00150,不屑,False,3,0.19047619047619047,38,0.07894736842105263
ITEM-00150,共情痛苦,False,1,0.42857142857142855,38,0.02631578947368421
ITEM-00150,兴奋,False,1,0.42857142857142855,38,0.02631578947368421
ITEM-00150,内疚,False,1,0.42857142857142855,38,0.02631578947368421
ITEM-00150,冷静,False,3,0.23809523809523805,38,0.07894736842105263
ITEM-00150,困惑,False,3,0.047619047619047616,38,0.07894736842105263
ITEM-00150,失望,False,1,0.0,38,0.02631578947368421
ITEM-00150,好奇,False,1,0.2857142857142857,38,0.02631578947368421
ITEM-00150,委屈,False,2,0.07142857142857142,38,0.05263157894736842
ITEM-00150,尴尬,False,4,0.25,38,0.10526315789473684
ITEM-00150,崇拜,False,1,0.42857142857142855,38,0.02631578947368421
ITEM-00150,平静,False,1,0.14285714285714285,38,0.02631578947368421
ITEM-00150,快乐,True,12,0.2976190476190476,38,0.3157894736842105
ITEM-00150,怀旧,False,1,0.2857142857142857,38,0.02631578947368421
ITEM-00150,悲伤,False,3,0.19047619047619047,38,0.07894736842105263
ITEM-00150,惊喜,False,2,0.14285714285714285,38,0.05263157894736842
ITEM-00150,惊讶,False,3,0.23809523809523805,38,0.07894736842105263
ITEM-00150,愁闷,False,3,0.23809523809523805,38,0.07894736842105263
ITEM-00150,愉悦,False,1,0.2857142857142857,38,0.02631578947368421
ITEM-00150,感动,False,1,0.14285714285714285,38,0.02631578947368421
ITEM-00150,抑郁,False,1,0.2857142857142857,38,0.02631578947368421
ITEM-00150,担忧,False,4,0.3214285714285714,38,0.10526315789473684
ITEM-00150,渴望,False,1,0.14285714285714285,38,0.02631578947368421
ITEM-00150,满足,True,13,0.29670329670329665,38,0.34210526315789475
ITEM-00150,爱,False,1,0.14285714285714285,38,0.02631578947368421
ITEM-00150,绝望,False,1,0.2857142857142857,38,0.02631578947368421
ITEM-00150,羡慕,False,1,0.2857142857142857,38,0.02631578947368421
ITEM-00150,自豪,False,2,0.3571428571428571,38,0.05263157894736842
ITEM-00150,轻松,False,1,0.42857142857142855,38,0.02631578947368421
ITEM-00150,遗憾,False,1,0.14285714285714285,38,0.02631578947368421
ITEM-00150,震惊,False,3,0.2857142857142857,38,0.07894736842105263
